2026-09-25T07:03:16Z	200	32452	https://ia803103.us.archive.org/16/items/sim_minnesota-medicine_1979_62_index/sim_minnesota-medicine_1979_62_index_djvu.txt	TEXT sim_minnesota-medicine_1979_62_index sim_minnesota-medicine_1979_62_index_djvu.txt | ct=text/plain; charset=utf-8 CL=32452
2026-09-25T07:03:20Z	200	11924	https://archive.org/metadata/sim_minnesota-medicine_1980_63_index	METADATA sim_minnesota-medicine_1980_63_index | ct=application/json CL=
2026-09-25T07:03:24Z	200	28680	https://ia801905.us.archive.org/3/items/sim_minnesota-medicine_1980_63_index/sim_minnesota-medicine_1980_63_index_djvu.txt	TEXT sim_minnesota-medicine_1980_63_index sim_minnesota-medicine_1980_63_index_djvu.txt | ct=text/plain; charset=utf-8 CL=28680
2026-09-25T07:04:47Z	200	860344	https://ia601608.us.archive.org/29/items/byte-magazine-1977-09/1977_09_BYTE_02-09_Music_and_Computers_djvu.txt	TEXT byte-magazine-1977-09 1977_09_BYTE_02-09_Music_and_Computers_djvu.txt | ct=text/plain; charset=utf-8 CL=860344
2026-09-25T07:04:52Z	200	443605	https://ia800800.us.archive.org/8/items/byte-magazine-1975-09/1975_09_BYTE_00-01_The_Worlds_Greatest_Toy_djvu.txt	TEXT byte-magazine-1975-09 1975_09_BYTE_00-01_The_Worlds_Greatest_Toy_djvu.txt | ct=text/plain; charset=utf-8 CL=443605
2026-09-25T07:04:57Z	200	2	https://archive.org/metadata/creativecomputing-1977-11	METADATA creativecomputing-1977-11 | ct=application/json CL=
2026-09-25T07:09:39Z	200	18208	https://archive.org/advancedsearch.php?q=collection%3A%28periodicals%29%20AND%20%28title%3A%28retail%29%20OR%20title%3A%28discount%29%20OR%20title%3A%28grocer%29%20OR%20title%3A%28chain%29%20OR%20title%3A%28merchandising%29%29%20AND%20mediatype%3A%28texts%29&fl[]=identifier&fl[]=title&fl[]=date&rows=120&page=1&output=json	SEARCH G01_periodicals_retail | ct=application/json CL=
2026-09-25T07:09:43Z	200	396	https://archive.org/advancedsearch.php?q=collection%3A%28sim_microfilm%29%20AND%20title%3A%28%22chain%20store%22%29&fl[]=identifier&fl[]=title&fl[]=date&rows=60&page=1&output=json	SEARCH G02_sim_microfilm_chain | ct=application/json CL=
2026-09-25T07:09:46Z	200	806	https://archive.org/advancedsearch.php?q=%28title%3A%28hmo%29%20AND%20%28title%3A%28directory%29%20OR%20title%3A%28statistics%29%20OR%20title%3A%28census%29%29%29%20OR%20title%3A%28%22health%20maintenance%20organizations%3A%20a%20directory%22%29%20OR%20title%3A%28%221979%20hmo%22%29&fl[]=identifier&fl[]=title&fl[]=date&rows=40&page=1&output=json	SEARCH G03_hmo_directory | ct=application/json CL=
2026-09-25T07:09:50Z	200	512	https://archive.org/advancedsearch.php?q=creator%3A%28%22health%20planning%20council%20of%20minnesota%22%29%20OR%20title%3A%28%22minnesota%20hospital%20service%22%29%20OR%20creator%3A%28%22minnesota%20health%20planning%20council%22%29&fl[]=identifier&fl[]=title&fl[]=date&rows=40&page=1&output=json	SEARCH G04_mn_hpc | ct=application/json CL=
2026-09-25T07:09:55Z	200	45426	https://archive.org/metadata/sim_business-week_1962_index	METADATA sim_business-week_1962_index | ct=application/json CL=
2026-09-25T07:09:59Z	200	44674	https://archive.org/metadata/sim_business-week_1966_index_0	METADATA sim_business-week_1966_index_0 | ct=application/json CL=
2026-09-25T07:10:03Z	200	8691	https://archive.org/metadata/CreativeComputing_v03n06_NovDec1977	METADATA CreativeComputing_v03n06_NovDec1977 | ct=application/json CL=
2026-09-25T07:10:27Z	200	24210	https://archive.org/advancedsearch.php?q=identifier%3A%28sim_stores%2A%29%20AND%20YEAR%3A%5B1945%20TO%201990%5D&fl[]=identifier&fl[]=title&fl[]=date&rows=300&page=1&output=json	SEARCH G05_nrdga_stores_window | ct=application/json CL=
2026-09-25T07:10:32Z	200	1273570	https://ia802906.us.archive.org/14/items/sim_business-week_1962_index/sim_business-week_1962_index_djvu.txt	TEXT sim_business-week_1962_index sim_business-week_1962_index_djvu.txt | ct=text/plain; charset=utf-8 CL=1273570
2026-09-25T07:10:37Z	200	1177551	https://ia800606.us.archive.org/17/items/sim_business-week_1966_index_0/sim_business-week_1966_index_0_djvu.txt	TEXT sim_business-week_1966_index_0 sim_business-week_1966_index_0_djvu.txt | ct=text/plain; charset=utf-8 CL=1177551
2026-09-25T07:10:58Z	200	20992	https://archive.org/metadata/sim_stores_1960-01_42_1	METADATA sim_stores_1960-01_42_1 | ct=application/json CL=
2026-09-25T07:11:14Z	200	10091	https://archive.org/metadata/sim_stores_1970_52_index	METADATA sim_stores_1970_52_index | ct=application/json CL=
2026-09-25T07:11:18Z	200	16985	https://ia801905.us.archive.org/13/items/sim_stores_1970_52_index/sim_stores_1970_52_index_djvu.txt	TEXT sim_stores_1970_52_index sim_stores_1970_52_index_djvu.txt | ct=text/plain; charset=utf-8 CL=16985
2026-09-25T07:11:22Z	200	10336	https://archive.org/metadata/sim_stores_1974_56_index	METADATA sim_stores_1974_56_index | ct=application/json CL=
2026-09-25T07:11:26Z	200	24487	https://ia600506.us.archive.org/31/items/sim_stores_1974_56_index/sim_stores_1974_56_index_djvu.txt	TEXT sim_stores_1974_56_index sim_stores_1974_56_index_djvu.txt | ct=text/plain; charset=utf-8 CL=24487
2026-09-25T07:11:33Z	200	10181	https://archive.org/metadata/sim_stores_1975_57_index	METADATA sim_stores_1975_57_index | ct=application/json CL=
2026-09-25T07:11:36Z	200	18054	https://ia801002.us.archive.org/6/items/sim_stores_1975_57_index/sim_stores_1975_57_index_djvu.txt	TEXT sim_stores_1975_57_index sim_stores_1975_57_index_djvu.txt | ct=text/plain; charset=utf-8 CL=18054
2026-09-25T07:12:16Z	200	269490	https://ia801909.us.archive.org/11/items/sim_stores_1960-01_42_1/sim_stores_1960-01_42_1_djvu.txt	TEXT sim_stores_1960-01_42_1 sim_stores_1960-01_42_1_djvu.txt | ct=text/plain; charset=utf-8 CL=269490
2026-09-25T07:21:30Z	200	691621	https://ia600907.us.archive.org/17/items/CreativeComputing_v03n06_NovDec1977/Creative_Computing_v03n06_Nov_Dec_1977_djvu.txt	TEXT CreativeComputing_v03n06_NovDec1977 Creative_Computing_v03n06_Nov_Dec_1977_djvu.txt | ct=text/plain; charset=utf-8 CL=691621
